,kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.defaultLanguage,snippet.localized.title,snippet.localized.description,snippet.defaultAudioLanguage,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection
10,youtube#video,XybVYx2APjVXGSN9Ev892Sy5uKE,cg21JLOr414,2018-01-14T05:31:53Z,UCbr1DdpSQ2GBXByIVbP3KWA,Simple Interest Vs Compound Interest: Difference between them with examples & formulas explained,"In this video, we have explained you the important differences between simple interest and compound interest. In addition to this, an introduction of simple interest with suitable example and formula, is discussed. Likewise, compund interest is elucidated, with the help of examples and its formulas. 

Moreover, when compound interest is to be charged semi-annually, quarterly, monthly and so forth, we require conversion period. So, this video also gives an overview of the conversion period using the chart. At the end of this video, you will find the complete explanation of difference between simple and compound interest, using comparison chart. 

You can further study this topic on our official website:- https://keydifferences.com/difference-between-simple-interest-and-compound-interest.html

In keydifferences.com, you can find the substantial differences between two topics.",https://i.ytimg.com/vi/cg21JLOr414/default.jpg,120,90,https://i.ytimg.com/vi/cg21JLOr414/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cg21JLOr414/hqdefault.jpg,480,360,https://i.ytimg.com/vi/cg21JLOr414/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/cg21JLOr414/maxresdefault.jpg,1280.0,720.0,Key Differences,"['Difference Between', 'Interest', 'Simple Interest', 'Compound Interest']",27,none,,Simple Interest Vs Compound Interest: Difference between them with examples & formulas explained,"In this video, we have explained you the important differences between simple interest and compound interest. In addition to this, an introduction of simple interest with suitable example and formula, is discussed. Likewise, compund interest is elucidated, with the help of examples and its formulas. 

Moreover, when compound interest is to be charged semi-annually, quarterly, monthly and so forth, we require conversion period. So, this video also gives an overview of the conversion period using the chart. At the end of this video, you will find the complete explanation of difference between simple and compound interest, using comparison chart. 

You can further study this topic on our official website:- https://keydifferences.com/difference-between-simple-interest-and-compound-interest.html

In keydifferences.com, you can find the substantial differences between two topics.",,PT18M11S,2d,hd,false,True,rectangular
11,youtube#video,IwO21rwhESKpp-q8qJ7FGSKI9CQ,-1AuFUkxbxU,2023-02-03T10:38:06Z,UCbr1DdpSQ2GBXByIVbP3KWA,Difference Between Cash Credit and Overdraft (with Comparison Chart),"The video starts with explaining the meaning and concept of cash credit or CC along with the conditons. In the same manner, we have explained the meaning of bank overdraft or OD, along with the two conditions on which OD is provided. 

The video ends with explaining the difference between cash credit and overdraft in an elaborated manner through a comparison chart.

For further reading, visit this link: 
https://keydifferences.com/difference-between-cash-credit-and-overdraft.html

#CashCreditVsOverdraft #CCVsOD #DifferenceBetweenCashCreditAndOverdraft  #DifferenceBetweenCCAndOD #CashCreditAccount #OverdraftFacility #BankOverdraft #MeaningOfCashCredit #MeaningOfOverdraft #WhatIsCashCredit #WhatIsOverdraft #OverdraftLimit",https://i.ytimg.com/vi/-1AuFUkxbxU/default.jpg,120,90,https://i.ytimg.com/vi/-1AuFUkxbxU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-1AuFUkxbxU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/-1AuFUkxbxU/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/-1AuFUkxbxU/maxresdefault.jpg,1280.0,720.0,Key Differences,"['Difference Between Cash Credit and Overdraft', 'Cash Credit Vs Overdraft', 'CC Vs OD', 'Difference Between CC and OD', 'Cash Credit Account', 'Overdraft Facility', 'Bank Overdraft', 'Meaning of Cash Credit', 'Meaning of Overdraft', 'What is CashCredit', 'What is Overdraft', 'Overdraft limit']",27,none,en,Difference Between Cash Credit and Overdraft (with Comparison Chart),"The video starts with explaining the meaning and concept of cash credit or CC along with the conditons. In the same manner, we have explained the meaning of bank overdraft or OD, along with the two conditions on which OD is provided. 

The video ends with explaining the difference between cash credit and overdraft in an elaborated manner through a comparison chart.

For further reading, visit this link: 
https://keydifferences.com/difference-between-cash-credit-and-overdraft.html

#CashCreditVsOverdraft #CCVsOD #DifferenceBetweenCashCreditAndOverdraft  #DifferenceBetweenCCAndOD #CashCreditAccount #OverdraftFacility #BankOverdraft #MeaningOfCashCredit #MeaningOfOverdraft #WhatIsCashCredit #WhatIsOverdraft #OverdraftLimit",en,PT6M54S,2d,hd,false,True,rectangular
12,youtube#video,bRCh1TiL-Rc9-mCyJeGpCu9cXIc,tc4LGTVRXV8,2023-02-21T16:00:07Z,UCtYLUTtgS3k1Fg4y5tAhLbw,"The AI Buzz, Episode #4: ChatGPT + Bing and How to start an AI company in 3 easy steps.","In this episode, Luca and I talk about ChatGPT + Bing, Google vs Microsoft, Artificially learning high order logic,  and how to start an AI company in 3 easy steps. Also, if you want to learn more, check out some of our sources here: https://lightningai.notion.site/Readlog-21-Feb-2023-eb0f44e895ce4c81b5777e6360f1324e

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest #ChatGPT #AIBuzz",https://i.ytimg.com/vi/tc4LGTVRXV8/default.jpg,120,90,https://i.ytimg.com/vi/tc4LGTVRXV8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/tc4LGTVRXV8/hqdefault.jpg,480,360,https://i.ytimg.com/vi/tc4LGTVRXV8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/tc4LGTVRXV8/maxresdefault.jpg,1280.0,720.0,StatQuest with Josh Starmer,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",27,none,en,"The AI Buzz, Episode #4: ChatGPT + Bing and How to start an AI company in 3 easy steps.","In this episode, Luca and I talk about ChatGPT + Bing, Google vs Microsoft, Artificially learning high order logic,  and how to start an AI company in 3 easy steps. Also, if you want to learn more, check out some of our sources here: https://lightningai.notion.site/Readlog-21-Feb-2023-eb0f44e895ce4c81b5777e6360f1324e

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest #ChatGPT #AIBuzz",en,PT35M26S,2d,hd,false,False,rectangular
13,youtube#video,YnqSzQ7_k3n-GbmUai86AkIAGec,5GqtRXY-80k,2023-02-07T16:00:10Z,UCtYLUTtgS3k1Fg4y5tAhLbw,"The AI Buzz, Episode #3: Constitutional AI, Emergent Abilities and Foundation Models","The AI Buzz is a conversation about the latest trends in AI between me and Luca Antiga, the Chief Technology Officer at Lightning AI. In this episode, we talk about Constitutional AI, the ability of a model to train itself not to say bad words, Emergent Abilities, Foundation Models and Siri vs Foundation Models.

The AI Buzz with Luca and Josh is also a podcast! Check it out on your favorite platform, including Spotify: https://open.spotify.com/show/06580WpFqTt27tIbzBS8VQ?si=d5c72b581bb84fb0

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest",https://i.ytimg.com/vi/5GqtRXY-80k/default.jpg,120,90,https://i.ytimg.com/vi/5GqtRXY-80k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/5GqtRXY-80k/hqdefault.jpg,480,360,https://i.ytimg.com/vi/5GqtRXY-80k/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/5GqtRXY-80k/maxresdefault.jpg,1280.0,720.0,StatQuest with Josh Starmer,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",27,none,en,"The AI Buzz, Episode #3: Constitutional AI, Emergent Abilities and Foundation Models","The AI Buzz is a conversation about the latest trends in AI between me and Luca Antiga, the Chief Technology Officer at Lightning AI. In this episode, we talk about Constitutional AI, the ability of a model to train itself not to say bad words, Emergent Abilities, Foundation Models and Siri vs Foundation Models.

The AI Buzz with Luca and Josh is also a podcast! Check it out on your favorite platform, including Spotify: https://open.spotify.com/show/06580WpFqTt27tIbzBS8VQ?si=d5c72b581bb84fb0

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest",en,PT33M43S,2d,hd,false,False,rectangular
14,youtube#video,LhTKGb2SciaUCs-oLsY56hBKGVc,1xBB8iAXxds,2023-01-24T16:00:08Z,UCtYLUTtgS3k1Fg4y5tAhLbw,"The AI Buzz, Episode #2: Big data, Reinforcement Learning and Aligning Models","The AI Buzz is a conversation about the latest trends in AI between me and Luca Antiga, the Chief Technology Officer at Lightning AI. We talk about what's new and why it has the potential to change everything. And, because it's StatQuest, we'll go the extra mile to make sure everything is clearly explained!!!

The AI Buzz with Luca and Josh is also a podcast! Check it out on your favorite platform, including Spotify: https://open.spotify.com/show/06580WpFqTt27tIbzBS8VQ?si=d5c72b581bb84fb0

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest",https://i.ytimg.com/vi/1xBB8iAXxds/default.jpg,120,90,https://i.ytimg.com/vi/1xBB8iAXxds/mqdefault.jpg,320,180,https://i.ytimg.com/vi/1xBB8iAXxds/hqdefault.jpg,480,360,https://i.ytimg.com/vi/1xBB8iAXxds/sddefault.jpg,640.0,480.0,,,,StatQuest with Josh Starmer,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",27,none,en,"The AI Buzz, Episode #2: Big data, Reinforcement Learning and Aligning Models","The AI Buzz is a conversation about the latest trends in AI between me and Luca Antiga, the Chief Technology Officer at Lightning AI. We talk about what's new and why it has the potential to change everything. And, because it's StatQuest, we'll go the extra mile to make sure everything is clearly explained!!!

The AI Buzz with Luca and Josh is also a podcast! Check it out on your favorite platform, including Spotify: https://open.spotify.com/show/06580WpFqTt27tIbzBS8VQ?si=d5c72b581bb84fb0

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest",en,PT36M52S,2d,hd,false,False,rectangular
15,youtube#video,oiYEvxjyDiGGrP5IjUi-t4d4Y5s,k3b9Mvtt6lU,2023-01-11T00:26:52Z,UCtYLUTtgS3k1Fg4y5tAhLbw,"The AI Buzz, Episode #1: ChatGPT, Transformers and Attention","The AI Buzz is a conversation about the latest trends in AI, plus Q&A, between me and Luca Antiga, the Chief Technology Officer at Lightning AI. We talk about what's new and why it has the potential to change everything. And, because it's StatQuest, we'll go the extra mile to make sure everything is clearly explained!!!

The AI Buzz with Luca and Josh is also a podcast! Check it out on your favorite platform, including Spotify: https://open.spotify.com/show/06580WpFqTt27tIbzBS8VQ?si=d5c72b581bb84fb0

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest",https://i.ytimg.com/vi/k3b9Mvtt6lU/default.jpg,120,90,https://i.ytimg.com/vi/k3b9Mvtt6lU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/k3b9Mvtt6lU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/k3b9Mvtt6lU/sddefault.jpg,640.0,480.0,,,,StatQuest with Josh Starmer,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",27,none,en,"The AI Buzz, Episode #1: ChatGPT, Transformers and Attention","The AI Buzz is a conversation about the latest trends in AI, plus Q&A, between me and Luca Antiga, the Chief Technology Officer at Lightning AI. We talk about what's new and why it has the potential to change everything. And, because it's StatQuest, we'll go the extra mile to make sure everything is clearly explained!!!

The AI Buzz with Luca and Josh is also a podcast! Check it out on your favorite platform, including Spotify: https://open.spotify.com/show/06580WpFqTt27tIbzBS8VQ?si=d5c72b581bb84fb0

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest",en,PT38M21S,2d,hd,false,False,rectangular
16,youtube#video,L-2rGaN57qjR_lh2goQaZTIj0kQ,P4aYC1kS4d0,2023-01-19T01:31:03Z,UCtYLUTtgS3k1Fg4y5tAhLbw,The StatQuest Musical Glossary: Type 1 Errors,"Before writing this song, I could never remember what a Type 1 Error was. Now I'll never forget.

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest #Type1Error #FalsePositive",https://i.ytimg.com/vi/P4aYC1kS4d0/default.jpg,120,90,https://i.ytimg.com/vi/P4aYC1kS4d0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/P4aYC1kS4d0/hqdefault.jpg,480,360,https://i.ytimg.com/vi/P4aYC1kS4d0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/P4aYC1kS4d0/maxresdefault.jpg,1280.0,720.0,StatQuest with Josh Starmer,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",27,none,en,The StatQuest Musical Glossary: Type 1 Errors,"Before writing this song, I could never remember what a Type 1 Error was. Now I'll never forget.

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest #Type1Error #FalsePositive",en,PT42S,2d,hd,false,True,rectangular
17,youtube#video,gfrXO8nhl73qEkqEVATKsV0Apb8,qioNUZGVH1A,2023-01-19T01:32:44Z,UCtYLUTtgS3k1Fg4y5tAhLbw,The StatQuest Musical Glossary: Type 2 Errors,"Before writing this song, I could never remember what a Type 2 Error was. Now I'll never forget.

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest #Type2Error #FalseNegative",https://i.ytimg.com/vi/qioNUZGVH1A/default.jpg,120,90,https://i.ytimg.com/vi/qioNUZGVH1A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/qioNUZGVH1A/hqdefault.jpg,480,360,https://i.ytimg.com/vi/qioNUZGVH1A/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/qioNUZGVH1A/maxresdefault.jpg,1280.0,720.0,StatQuest with Josh Starmer,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",27,none,en,The StatQuest Musical Glossary: Type 2 Errors,"Before writing this song, I could never remember what a Type 2 Error was. Now I'll never forget.

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest #Type2Error #FalseNegative",en,PT28S,2d,hd,false,True,rectangular
18,youtube#video,tyMVVrroKgQ1Gl7TjDgfMBdU4YI,A88rDEf-pfk,2023-01-21T20:59:51Z,UCtYLUTtgS3k1Fg4y5tAhLbw,The StatQuest Musical Glossary: Standardized Data,"Before writing this song, I could never remember what it meant when you standardized your data. Now I'll never forget.

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest #standardized #bam",https://i.ytimg.com/vi/A88rDEf-pfk/default.jpg,120,90,https://i.ytimg.com/vi/A88rDEf-pfk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/A88rDEf-pfk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/A88rDEf-pfk/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/A88rDEf-pfk/maxresdefault.jpg,1280.0,720.0,StatQuest with Josh Starmer,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",27,none,en,The StatQuest Musical Glossary: Standardized Data,"Before writing this song, I could never remember what it meant when you standardized your data. Now I'll never forget.

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest #standardized #bam",en,PT29S,2d,hd,false,True,rectangular
19,youtube#video,PtKGkoPAnckhUqtE4Thzf5wlSfE,oZ9SrkF_-LE,2023-01-22T13:02:42Z,UCtYLUTtgS3k1Fg4y5tAhLbw,The StatQuest Musical Glossary: Normalized Data,"Before writing this song, I could never remember what it meant when you normalized your data. Now I'll never forget.

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest #normalized #bam",https://i.ytimg.com/vi/oZ9SrkF_-LE/default.jpg,120,90,https://i.ytimg.com/vi/oZ9SrkF_-LE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/oZ9SrkF_-LE/hqdefault.jpg,480,360,https://i.ytimg.com/vi/oZ9SrkF_-LE/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/oZ9SrkF_-LE/maxresdefault.jpg,1280.0,720.0,StatQuest with Josh Starmer,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",27,none,en,The StatQuest Musical Glossary: Normalized Data,"Before writing this song, I could never remember what it meant when you normalized your data. Now I'll never forget.

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest #normalized #bam",en,PT34S,2d,hd,false,True,rectangular
20,youtube#video,oiYEvxjyDiGGrP5IjUi-t4d4Y5s,k3b9Mvtt6lU,2023-01-11T00:26:52Z,UCtYLUTtgS3k1Fg4y5tAhLbw,"The AI Buzz, Episode #1: ChatGPT, Transformers and Attention","The AI Buzz is a conversation about the latest trends in AI, plus Q&A, between me and Luca Antiga, the Chief Technology Officer at Lightning AI. We talk about what's new and why it has the potential to change everything. And, because it's StatQuest, we'll go the extra mile to make sure everything is clearly explained!!!

The AI Buzz with Luca and Josh is also a podcast! Check it out on your favorite platform, including Spotify: https://open.spotify.com/show/06580WpFqTt27tIbzBS8VQ?si=d5c72b581bb84fb0

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest",https://i.ytimg.com/vi/k3b9Mvtt6lU/default.jpg,120,90,https://i.ytimg.com/vi/k3b9Mvtt6lU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/k3b9Mvtt6lU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/k3b9Mvtt6lU/sddefault.jpg,640.0,480.0,,,,StatQuest with Josh Starmer,"['Josh Starmer', 'StatQuest', 'Machine Learning', 'Statistics', 'Data Science']",27,none,en,"The AI Buzz, Episode #1: ChatGPT, Transformers and Attention","The AI Buzz is a conversation about the latest trends in AI, plus Q&A, between me and Luca Antiga, the Chief Technology Officer at Lightning AI. We talk about what's new and why it has the potential to change everything. And, because it's StatQuest, we'll go the extra mile to make sure everything is clearly explained!!!

The AI Buzz with Luca and Josh is also a podcast! Check it out on your favorite platform, including Spotify: https://open.spotify.com/show/06580WpFqTt27tIbzBS8VQ?si=d5c72b581bb84fb0

If you'd like to support StatQuest, please consider...
Patreon: https://www.patreon.com/statquest
...or...
YouTube Membership: https://www.youtube.com/channel/UCtYLUTtgS3k1Fg4y5tAhLbw/join

...buying my book, a study guide, a t-shirt or hoodie, or a song from the StatQuest store...
https://statquest.org/statquest-store/

...or just donating to StatQuest!
https://www.paypal.me/statquest

Lastly, if you want to keep up with me as I research and create new StatQuests, follow me on twitter:
https://twitter.com/joshuastarmer

#StatQuest",en,PT38M21S,2d,hd,false,False,rectangular
